  147,    0, -119.6116539   126.3575309 
  148,    0,  -71.6629329   173.7220358 
  149,    0,   -3.5752366   161.3805186 
  150,    0,   26.7206232    97.3188193 
  151,    0,   -8.0820844    34.3678392 
  152,    0,  -80.0500793    26.1500654 
  153,    0, -128.2722936    80.7985557 
  154,    0, -110.4055666   152.4251628 
  155,    0,  -39.8888669   179.0458408 
  156,    0,   23.9086155   135.6923526 
  157,  100,   25.6419625    57.1785078 
  158,  100,  -37.9598507     9.7818831 
  159,    0, -113.6976740    34.7695210 
  160,  100, -136.3468713   111.8969855 
  161,  100,  -84.8592198   175.1853303 
  162,  100,   -1.8670996   168.8492734 
  163,  100,   41.5358564    95.9759541 
  164,  100,    6.7152462    17.4467057 
  165,  100,  -78.1032685     0.6316838 
  166,  100, -140.5924240    61.0666108 
  167,  100, -126.0035861   147.6323430 
  168,  100,  -45.1634496   185.2815628 
  169,  100,   33.3154845   139.6476128 
  170,  100,   41.2569313    47.8896532 
  171,  100,  -29.8194414   -11.9054331 
  172,  100, -119.9390308    12.3560074 
  173,  100, -151.2477806   100.8959736 
  174,  100,  -95.3001541   177.6524645 
  175,  100,    1.1227513   175.1819561 
  176,  100,   55.0754960    93.4946734 
  177,  100,   18.8222503     1.4699983 
  178,  100,  -77.9141806   -21.6265874 
  179,  100, -152.2322162    45.1184842 
  180,  100, -139.1081800   144.9099122 
  181,  100,  -48.3151717   191.1330561 
  182,  100,   42.6432843   142.1384512 
  183,  100,   54.6908681    38.3275661 
  184,  100,  -24.0443989   -31.4838253 
  185,  100, -126.6794947    -6.4711580 
  186,  100, -164.3747940    92.7704249 
  187,  100, -103.2613851   180.7245681 
  188,  100,    5.1402805   180.2609021 
  189,  100,   67.3191313    89.9021406 
  190,  100,   28.4627969   -13.6387295 
  191,  100,  -79.2088243   -40.9546211 
  192,  100, -163.0986314    32.4423349 
  193,  100, -149.8807687   143.7911575 
  194,  100,  -49.6181290   196.3671400 
  195,  100,   51.7382430   143.1576899 
  196,  100,   66.0368522    28.5183352 
  197,  100,  -20.3786328   -49.1059608 
  198,  100, -133.7191308   -22.0961831 
  199,  100, -175.7514179    87.0519845 
  200,  100, -108.9654912   184.0684515 
  201,  100,    9.9555691   183.9930328 
  202,  100,   78.2237751    85.2495540 
  203,  100,   35.8136904   -27.8961810 
  204,  100,  -81.7440354   -57.5844377 
  205,  100, -173.0890364    22.6315188 
  206,  100, -158.4437812   143.8859937 
  207,  100,  -49.3124193   200.7876897 
  208,  100,   60.4480066   142.7166965 
  209,  100,   75.3581836    18.5213830 
  210,  100,  -18.6001194   -64.8591584 
  211,  100, -140.8680719   -34.8175824 
  212,  100, -185.3808854    83.3497194 
  213,  100, -112.6034545   187.3993787 
  214,  100,   15.3548802   186.3083111 
  215,  100,   87.7352463    79.6086804 
  216,  100,   41.0245179   -41.2789429 
  217,  100,  -85.2964284   -71.6851305 
  218,  100, -182.0976817    15.3485923 
  219,  100, -164.8980603   144.8586211 
  220,  100,  -47.6170986   204.2297216 
  221,  100,   68.6237628   140.8451346 
  222,  100,   82.7028229     8.4205054 
  223,  100,  -18.5071166   -78.7887192 
  224,  100, -147.9449766   -44.8786180 
  225,  100, -193.2573766    81.3257787 
  226,  100, -114.3483597   190.4704563 
  227,  100,   21.1362077   187.1588004 
  228,  100,   95.7961408    73.0689897 
  229,  100,   44.2305219   -53.7371523 
  230,  100,  -89.6558124   -83.3861755 
  231,  100, -190.0205785    10.3019345 
  232,  100, -169.3343570   146.4134383 
  233,  100,  -44.7381535   206.5558262 
  234,  100,   76.1223209   137.5904680 
  235,  100,   88.1131374    -1.6828469 
  236,  100,  -19.9094830   -90.9140341 
  237,  100, -154.7767026   -52.4875416 
  238,  100, -199.3738075    80.6797176 
  239,  100, -114.3641912   193.0660704 
  240,  100,   27.1069958   186.5179989 
  241,  100,  102.3516029    65.7351019 
  242,  100,   45.5610297   -65.2044139 
  243,  100,  -94.6214257   -92.7933804 
  244,  100, -196.7593106     7.2303563 
  245,  100, -171.8410169   148.2861328 
  246,  100,  -40.8732892   207.6539924 
  247,  100,   82.8081177   133.0172240 
  248,  100,   91.6325793   -11.6748778 
  249,  100,  -22.6232978  -101.2400384 
  250,  100, -161.1987300   -57.8312598 
  251,  100, -203.7273417    81.1383713 
  252,  100, -112.8114263   194.9978513 
  253,  100,   33.0832399   184.3802585 
  254,  100,  107.3536023    57.7243890 
  255,  100,   45.1449402   -75.6052665 
  256,  100, -100.0000000  -100.0000000 
  257,  100, -202.2240893     5.8929307 
  258,  100, -172.5091105   150.2381024 
  259,  100,  -36.2146192   207.4362522 
  260,  100,   88.5551235   127.2060265 
  261,  100,   93.3102762   -21.4338348 
  262,  100,  -26.4676835  -109.7655508 
  263,  100, -167.0560360   -61.0846154 
  264,  100, -206.3233224    82.4493826 
  265,  100, -109.8504606   196.1022344 
  266,  100,   38.8894817   180.7601700 
  267,  100,  110.7641469    49.1646439 
  268,  100,   43.1141948   -84.8609821 
  269,  100, -105.6050373  -105.0945640 
  270,  100, -206.3362356     6.0623334 
  271,  100, -171.4357850   152.0530565 
  272,  100,  -30.9499397   205.8377827 
  273,  100,   93.2486217   120.2524124 
  274,  100,   93.2041419   -30.8337694 
  275,  100,  -31.2631390  -116.4894519 
  276,  100, -172.2042306   -62.4166567 
  277,  100, -207.1780567    84.3771879 
  278,  100, -105.6435247   196.2390270 
  279,  100,   44.3593765   175.6918470 
  280,  100,  112.5576937    40.1917724 
  281,  100,   39.6058199   -92.8941820 
  282,  100, -111.2568971  -108.1663947 
  283,  100, -209.0301972     7.5206046 
  284,  100, -168.7263337   153.5350576 
  285,  100,  -25.2630334   202.8162384 
  286,  100,   96.7868374   112.2654462 
  287,  100,   91.3828952   -39.7478457 
  288,  100,  -36.8309299  -121.4153045 
  289,  100, -176.5108182   -61.9947788 
  290,  100, -206.3207321    86.7006831 
  291,  100, -100.3555223   195.2905945 
  292,  100,   49.3366197   169.2280644 
  293,  100,  112.7229254    30.9474902 
  294,  100,   34.7629300   -99.6325765 
  295,  100, -116.7834257  -109.3094489 
  296,  100, -210.2551692    10.0566139 
  297,  100, -164.4953106   154.5075166 
  298,  100,  -19.3333007   198.3511620 
  299,  100,   99.0823940   103.3661529 
  300,  100,   87.9272475   -48.0513001 
  301,  100,  -42.9932318  -124.5548082 
  302,  100, -179.8564900   -59.9873221 
  303,  100, -203.7946462    89.2120485 
  304,  100,  -94.1540841   193.1614063 
  305,  100,   53.6760811   161.4392312 
  306,  100,  111.2640050    21.5770230 
  307,  100,   28.7349543  -105.0120215 
  308,  100, -122.0209357  -108.6249059 
  309,  100, -209.9763572    13.4647440 
  310,  100, -158.8669150   154.8128048 
  311,  100,  -13.3349298   192.4433739 
  312,  100,  100.0635759    93.6857887 
  313,  100,   82.9304330   -55.6241157 
  314,  100,  -49.5738100  -125.9303515 
  315,  100, -182.1363779   -56.5650303 
  316,  100, -199.6578770    91.7163732 
  317,  100,  -87.2090424   189.7777666 
  318,  100,   57.2450369   152.4121864 
  319,  100,  108.2013797    12.2268180 
  320,  100,   21.6772751  -108.9790214 
  321,  100, -126.8154033  -106.2227930 
  322,  100, -208.1759108    17.5444538 
  323,  100, -151.9748036   154.3122528 
  324,  100,   -7.4357553   185.1142758 
  325,  100,   99.6753822    83.3639749 
  326,  100,   76.4982090   -62.3534418 
  327,  100,  -56.3990810  -125.5768364 
  328,  100, -183.2612141   -51.9016461 
  329,  100, -193.9834823    94.0318245 
  330,  100,  -79.6914778   185.0876034 
  331,  100,   59.9244176   142.2488196 
  332,  100,  103.5721887     3.0422826 
  333,  100,   13.7504139  -111.4927584 
  334,  100, -131.0237768  -102.2228513 
  335,  100, -204.8535434    22.1004802 
  336,  100, -143.9614494   152.8863686 
  337,  100,   -1.7959215   176.4050255 
  338,  100,   97.8803554    72.5467182 
  339,  100,   68.7484179   -68.1357772 
  340,  100,  -63.2994373  -123.5429026 
  341,  100, -183.1583578   -46.1738511 
  342,  100, -186.8592945    95.9901768 
  343,  100,  -71.7724514   179.0602313 
  344,  100,   61.6100091   131.0645221 
  345,  100,   97.4303137    -5.8344299 
  346,  100,    5.1188694  -112.5267067 
  347,  100, -134.5153209   -96.7547919 
  348,  100, -200.0268519    26.9434959 
  349,  100, -134.9771353   150.4351541 
  350,  100,    3.4335635   166.3755566 
  351,  100,   94.6591747    61.3843456 
  352,  100,   59.8101848   -72.8789210 
  353,  100,  -70.1107450  -119.8916404 
  354,  100, -181.7726530   -39.5607006 
  355,  100, -178.3873641    97.4375614 
  356,  100,  -63.6215132   171.6860250 
  357,  100,   62.2135566   118.9864818 
  358,  100,   89.8461027   -14.2665670 
  359,  100,   -4.0503077  -112.0698662 
  360,  100, -137.1729332   -89.9580538 
  361,  100, -193.7313471    31.8910914 
  362,  100, -125.1786567   146.8784286 
  363,  100,    8.1123114   155.1034302 
  364,  100,   90.0110050    50.0293807 
  365,  100,   49.8228084   -76.5036914 
  366,  100,  -76.6759385  -114.7008600 
  367,  100, -179.0670962   -32.2426714 
  368,  100, -168.6830942    98.2353319 
  369,  100,  -55.4050585   162.9759618 
  370,  100,   61.6637328   106.1518394 
  371,  100,   80.9057961   -22.1248317 
  372,  100,  -13.5891373  -110.1276455 
  373,  100, -138.8943829   -81.9811525 
  374,  100, -186.0202057    36.7689702 
  375,  100, -114.7277928   142.1560949 
  376,  100,   12.1120179   142.6825148 
  377,  100,   83.9535977    38.6343905 
  378,  100,   38.9343960   -78.9454054 
  379,  100,  -82.8466539  -108.0629711 
  380,  100, -175.0232912   -24.4004164 
  381,  100, -157.8741055    98.2609633 
  382,  100,  -47.2845943   152.9610039 
  383,  100,   59.9069392    92.7057241 
  384,  100,   70.7106781   -29.2893219 
  385,  100,  -23.3304688  -106.7224124 
  386,  100, -139.5934310   -72.9806896 
  387,  100, -176.9637553    41.4122751 
  388,  100, -103.7895993   136.2282951 
  389,  100,   15.3178612   129.2214958 
  390,  100,   76.5231402    27.3498311 
  391,  100,   27.3002874   -80.1551165 
  392,  100,  -88.4848478  -100.0845162 
  393,  100, -169.6416806   -16.2133046 
  394,  100, -146.0988657    97.4089186 
  395,  100,  -39.4149681   141.6913038 
  396,  100,   56.9079162    78.7991947 
  397,  100,   59.3759795   -35.6513330 
  398,  100,  -33.1098284  -101.8937297 
  399,  100, -139.2008008   -63.1200848 
  400,  100, -166.6487059    45.6669737 
  401,  100,  -92.5305700   129.0754198 
  402,  100,   17.6297932   114.8422255 
  403,  100,   67.7738584    16.3219216 
  404,  100,   15.0813088   -80.1006020 
  405,  100,  -93.4643583   -90.8853970 
  406,  100, -162.9415433    -7.8578093 
  407,  100, -133.5051175    95.5914334 
  408,  100,  -31.9426041   129.2352219 
  409,  100,   52.6501436    64.5871083 
  410,  100,   47.0295551   -41.1150005 
  411,  100,  -42.7673062   -95.6982921 
  412,  100, -137.6649685   -52.5680831 
  413,  100, -155.1771420    49.3912465 
  414,  100,  -81.1167096   120.6979448 
  415,  100,   18.9636928    99.6779262 
  416,  100,   57.7773754     5.6905748 
  417,  100,    2.4418948   -78.7670955 
  418,  100,  -97.6723701   -80.5978279 
  419,  100, -154.9607548     0.4941958 
  420,  100, -120.2481382    92.7391762 
  421,  100,  -25.0037891   115.6781563 
  422,  100,   47.1360185    50.2259449 
  423,  100,   33.8103627   -45.5987631 
  424,  100,  -52.1494443   -88.2095776 
  425,  100, -134.9527571   -41.4970840 
  426,  100, -142.6652942    52.4568262 
  427,  100,  -69.7115581   111.1160750 
  428,  100,   19.2523508    83.8712638 
  429,  100,   46.6218358    -4.4125894 
  430,  100,  -10.4518842   -76.1577608 
  431,  100, -101.0107520   -69.3650505 
  432,  100, -145.7553093     8.6771846 
  433,  100, -106.4888609    88.8017520 
  434,  100,  -18.7230421   101.1211871 
  435,  100,   40.3868028    35.8716146 
  436,  100,   19.8667675   -49.0366295 
  437,  100,  -61.1110871   -79.5172315 
  438,  100, -131.0497144   -30.0813373 
  439,  100, -129.2421081    54.7502498 
  440,  100,  -58.4742045   100.3691859 
  441,  100,   18.4462665    67.5723130 
  442,  100,   34.4108074   -13.8661192 
  443,  100,  -23.4343533   -72.2939076 
  444,  100, -103.3972373   -57.3398407 
  445,  100, -135.3986090    16.5337261 
  446,  100,  -92.3918929    83.7480246 
  447,  100,  -13.2116007    85.6795458 
  448,  100,   32.4423349    21.6772751 
  449,  100,    5.3547026   -51.3792318 
  450,  100,  -69.5171601   -69.7261979 
  451,  100, -125.9602655   -18.4950476 
  452,  100, -115.0476326    56.1739845 
  453,  100,  -47.5573235    88.5150567 
  454,  100,   16.5142366    50.9364366 
  455,  100,   21.2619762   -22.5604722 
  456,  100,  -36.3422904   -67.2149479 
  457,  100, -104.7664248   -44.6828408 
  458,  100, -123.9805269    23.9161896 
  459,  100,  -78.1234600    77.5662382 
  460,  100,   -8.5660520    69.4809213 
  461,  100,   23.3605080     7.7911886 
  462,  100,   -9.5642901   -52.5946545 
  463,  100,  -77.2443451   -58.9556201 
  464,  100, -119.7076328    -6.9104233 
  465,  100, -100.2312511    56.6474009 
  466,  100,  -37.1052701    75.6288957 
  467,  100,   13.4437232    34.1221050 
  468,  100,    7.3056493   -30.3995992 
  469,  100,  -49.0169743   -60.9780992 
  470,  100, -105.0705806   -31.5607490 
  471,  100, -111.6062551    30.6883736 
  472,  100,  -63.8493100    70.2639257 
  473,  100,   -4.8671325    52.6636198 
  474,  100,   13.2165180    -5.6453571 
  475,  100,  -24.7251054   -52.6690281 
  476,  100,  -84.1826254   -47.3375280 
  477,  100, -112.3335205     4.5042890 
  478,  100,  -84.9497811    56.1075662 
  479,  100,  -27.2522610    61.8021623 
  480,  100,    9.2409920    17.2886801 
  481,  100,   -7.3169096   -37.3023494 
  482,  100,  -61.3061929   -53.6578412 
  483,  100, -104.2802252   -18.1443971 
  484,  100,  -98.3949529    36.7270241 
  485,  100,  -49.7326078    61.8675950 
  486,  100,   -2.1787181    35.3745998 
  487,  100,    2.1018898   -18.5000337 
  488,  100,  -39.9611800   -51.6068827 
  489,  100,  -90.2366730   -35.0153384 
  490,  100, -103.8975659    15.5867527 
  491,  100,  -69.3654680    54.5098397 
  492,  100,  -18.1206724    47.1411966 
  493,  100,    3.9310155     0.5941929 
  494,  100,  -22.4552937   -43.2036816 
  495,  100,  -73.0661819   -45.3451369 
  496,  100, -102.3844945    -4.6067505 
  497,  100,  -84.4782123    41.9232149 
  498,  100,  -35.9318507    52.4221910 
  499,  100,   -0.5470196    17.7674019 
  500,  100,   -9.8767067   -30.6513409 
  501,  100,  -55.1066256   -49.4312566 
  502,  100,  -95.3270594   -22.1421892 
  503,  100,  -94.4765625    26.1824372 
  504,  100,  -53.6439023    51.8282528 
  505,  100,   -9.8194794    31.7656679 
  506,  100,   -2.4428599   -15.8068591 
  507,  100,  -37.9518883   -48.0556641 
  508,  100,  -84.1634640   -36.1464301 
  509,  100,  -99.3912678     8.8791381 
  510,  100,  -69.9983610    46.1835626 
  511,  100,  -22.5988356    41.9903343 
  512,  100,    0.0000000     0.0000000 
  513,  100,  -22.5988356   -41.9903343 
  514,  100,  -69.9983610   -46.1835626 
  515,  100,  -99.3912678    -8.8791381 
  516,  100,  -84.1634640    36.1464301 
  517,  100,  -37.9518883    48.0556641 
  518,  100,   -2.4428599    15.8068591 
  519,  100,   -9.8194794   -31.7656679 
  520,  100,  -53.6439023   -51.8282528 
  521,  100,  -94.4765625   -26.1824372 
  522,  100,  -95.3270594    22.1421892 
  523,  100,  -55.1066256    49.4312566 
  524,  100,   -9.8767067    30.6513409 
  525,  100,   -0.5470196   -17.7674019 
  526,  100,  -35.9318507   -52.4221910 
  527,  100,  -84.4782123   -41.9232149 
  528,  100, -102.3844945     4.6067505 
  529,  100,  -73.0661819    45.3451369 
  530,  100,  -22.4552937    43.2036816 
  531,  100,    3.9310155    -0.5941929 
  532,  100,  -18.1206724   -47.1411966 
  533,  100,  -69.3654680   -54.5098397 
  534,  100, -103.8975659   -15.5867527 
  535,  100,  -90.2366730    35.0153384 
  536,  100,  -39.9611800    51.6068827 
  537,  100,    2.1018898    18.5000337 
  538,  100,   -2.1787181   -35.3745998 
  539,  100,  -49.7326078   -61.8675950 
  540,  100,  -98.3949529   -36.7270241 
  541,  100, -104.2802252    18.1443971 
  542,  100,  -61.3061929    53.6578412 
  543,  100,   -7.3169096    37.3023494 
  544,  100,    9.2409920   -17.2886801 
  545,  100,  -27.2522610   -61.8021623 
  546,  100,  -84.9497811   -56.1075662 
  547,  100, -112.3335205    -4.5042890 
  548,  100,  -84.1826254    47.3375280 
  549,  100,  -24.7251054    52.6690281 
  550,  100,   13.2165180     5.6453571 
  551,  100,   -4.8671325   -52.6636198 
  552,  100,  -63.8493100   -70.2639257 
  553,  100, -111.6062551   -30.6883736 
  554,  100, -105.0705806    31.5607490 
  555,  100,  -49.0169743    60.9780992 
  556,  100,    7.3056493    30.3995992 
  557,  100,   13.4437232   -34.1221050 
  558,  100,  -37.1052701   -75.6288957 
  559,  100, -100.2312511   -56.6474009 
  560,  100, -119.7076328     6.9104233 
  561,  100,  -77.2443451    58.9556201 
  562,  100,   -9.5642901    52.5946545 
  563,  100,   23.3605080    -7.7911886 
  564,  100,   -8.5660520   -69.4809213 
  565,  100,  -78.1234600   -77.5662382 
  566,  100, -123.9805269   -23.9161896 
  567,  100, -104.7664248    44.6828408 
  568,  100,  -36.3422904    67.2149479 
  569,  100,   21.2619762    22.5604722 
  570,  100,   16.5142366   -50.9364366 
  571,  100,  -47.5573235   -88.5150567 
  572,  100, -115.0476326   -56.1739845 
  573,  100, -125.9602655    18.4950476 
  574,  100,  -69.5171601    69.7261979 
  575,  100,    5.3547026    51.3792318 
  576,  100,   32.4423349   -21.6772751 
  577,  100,  -13.2116007   -85.6795458 
  578,  100,  -92.3918929   -83.7480246 
  579,  100, -135.3986090   -16.5337261 
  580,  100, -103.3972373    57.3398407 
  581,  100,  -23.4343533    72.2939076 
  582,  100,   34.4108074    13.8661192 
  583,  100,   18.4462665   -67.5723130 
  584,  100,  -58.4742045  -100.3691859 
  585,  100, -129.2421081   -54.7502498 
  586,  100, -131.0497144    30.0813373 
  587,  100,  -61.1110871    79.5172315 
  588,  100,   19.8667675    49.0366295 
  589,  100,   40.3868028   -35.8716146 
  590,  100,  -18.7230421  -101.1211871 
  591,  100, -106.4888609   -88.8017520 
  592,  100, -145.7553093    -8.6771846 
  593,  100, -101.0107520    69.3650505 
  594,  100,  -10.4518842    76.1577608 
  595,  100,   46.6218358     4.4125894 
  596,  100,   19.2523508   -83.8712638 
  597,  100,  -69.7115581  -111.1160750 
  598,  100, -142.6652942   -52.4568262 
  599,  100, -134.9527571    41.4970840 
  600,  100,  -52.1494443    88.2095776 
  601,  100,   33.8103627    45.5987631 
  602,  100,   47.1360185   -50.2259449 
  603,  100,  -25.0037891  -115.6781563 
  604,  100, -120.2481382   -92.7391762 
  605,  100, -154.9607548    -0.4941958 
  606,  100,  -97.6723701    80.5978279 
  607,  100,    2.4418948    78.7670955 
  608,  100,   57.7773754    -5.6905748 
  609,  100,   18.9636928   -99.6779262 
  610,  100,  -81.1167096  -120.6979448 
  611,  100, -155.1771420   -49.3912465 
  612,  100, -137.6649685    52.5680831 
  613,  100,  -42.7673062    95.6982921 
  614,  100,   47.0295551    41.1150005 
  615,  100,   52.6501436   -64.5871083 
  616,  100,  -31.9426041  -129.2352219 
  617,  100, -133.5051175   -95.5914334 
  618,  100, -162.9415433     7.8578093 
  619,  100,  -93.4643583    90.8853970 
  620,  100,   15.0813088    80.1006020 
  621,  100,   67.7738584   -16.3219216 
  622,  100,   17.6297932  -114.8422255 
  623,  100,  -92.5305700  -129.0754198 
  624,  100, -166.6487059   -45.6669737 
  625,  100, -139.2008008    63.1200848 
  626,  100,  -33.1098284   101.8937297 
  627,  100,   59.3759795    35.6513330 
  628,  100,   56.9079162   -78.7991947 
  629,  100,  -39.4149681  -141.6913038 
  630,  100, -146.0988657   -97.4089186 
  631,  100, -169.6416806    16.2133046 
  632,  100,  -88.4848478   100.0845162 
  633,  100,   27.3002874    80.1551165 
  634,  100,   76.5231402   -27.3498311 
  635,  100,   15.3178612  -129.2214958 
  636,  100, -103.7895993  -136.2282951 
  637,  100, -176.9637553   -41.4122751 
  638,  100, -139.5934310    72.9806896 
  639,  100,  -23.3304688   106.7224124 
  640,  100,   70.7106781    29.2893219 
  641,  100,   59.9069392   -92.7057241 
  642,  100,  -47.2845943  -152.9610039 
  643,  100, -157.8741055   -98.2609633 
  644,  100, -175.0232912    24.4004164 
  645,  100,  -82.8466539   108.0629711 
  646,  100,   38.9343960    78.9454054 
  647,  100,   83.9535977   -38.6343905 
  648,  100,   12.1120179  -142.6825148 
  649,  100, -114.7277928  -142.1560949 
  650,  100, -186.0202057   -36.7689702 
  651,  100, -138.8943829    81.9811525 
  652,  100,  -13.5891373   110.1276455 
  653,  100,   80.9057961    22.1248317 
  654,  100,   61.6637328  -106.1518394 
  655,  100,  -55.4050585  -162.9759618 
  656,  100, -168.6830942   -98.2353319 
  657,  100, -179.0670962    32.2426714 
  658,  100,  -76.6759385   114.7008600 
  659,  100,   49.8228084    76.5036914 
  660,  100,   90.0110050   -50.0293807 
  661,  100,    8.1123114  -155.1034302 
  662,  100, -125.1786567  -146.8784286 
  663,  100, -193.7313471   -31.8910914 
  664,  100, -137.1729332    89.9580538 
  665,  100,   -4.0503077   112.0698662 
  666,  100,   89.8461027    14.2665670 
  667,  100,   62.2135566  -118.9864818 
  668,  100,  -63.6215132  -171.6860250 
  669,  100, -178.3873641   -97.4375614 
  670,  100, -181.7726530    39.5607006 
  671,  100,  -70.1107450   119.8916404 
  672,  100,   59.8101848    72.8789210 
  673,  100,   94.6591747   -61.3843456 
  674,  100,    3.4335635  -166.3755566 
